LECROYWS24Xs	21529	Waveform
Segments	1	SegmentSize	100002
Segment	TrigTime	TimeSinceSegment1
#1	06-May-2025 17:29:20	0                 
Time	Ampl
-0.001524482	4.80938
-0.001524282	4.80938
-0.001524082	4.96937
-0.001523882	4.48939
-0.001523682	4.80938
-0.001523482	4.80938
-0.001523282	4.64939
-0.001523082	4.80938
-0.001522882	4.80938
-0.001522682	4.64939
-0.001522482	4.80938
-0.001522282	4.96937
-0.001522082	4.64939
-0.001521882	4.80938
-0.001521682	4.96937
-0.001521482	4.64939
-0.001521282	4.96937
-0.001521082	5.12937
-0.001520882	4.96937
-0.001520682	4.96937
-0.001520482	4.80938
-0.001520282	4.96937
-0.001520082	4.64939
-0.001519882	4.96937
-0.001519682	4.64939
-0.001519482	4.96937
-0.001519282	4.80938
-0.001519082	4.64939
-0.001518882	4.80938
-0.001518682	4.96937
-0.001518482	4.64939
-0.001518282	4.80938
-0.001518082	5.12937
-0.001517882	4.64939
-0.001517682	4.80938
-0.001517482	5.12937
-0.001517282	4.80938
-0.001517082	4.80938
-0.001516882	4.80938
-0.001516682	4.80938
-0.001516482	4.80938
-0.001516282	4.96937
-0.001516082	4.48939
-0.001515882	4.64939
-0.001515682	4.96937
-0.001515482	4.64939
-0.001515282	4.80938
-0.001515082	4.96937
-0.001514882	4.96937
-0.001514682	4.80938
-0.001514482	4.96937
-0.001514282	4.64939
-0.001514082	4.80938
-0.001513882	5.12937
-0.001513682	4.64939
-0.001513482	4.96937
-0.001513282	4.80938
-0.001513082	4.64939
-0.001512882	4.64939
-0.001512682	5.12937
-0.001512482	4.64939
-0.001512282	4.80938
-0.001512082	4.96937
-0.001511882	4.80938
-0.001511682	4.80938
-0.001511482	4.96937
-0.001511282	4.64939
-0.001511082	4.96937
-0.001510882	4.96937
-0.001510682	4.64939
-0.001510482	4.64939
-0.001510282	4.80938
-0.001510082	4.64939
-0.001509882	4.80938
-0.001509682	5.12937
-0.001509482	4.64939
-0.001509282	4.96937
-0.001509082	4.96937
-0.001508882	4.80938
-0.001508682	4.64939
-0.001508482	4.80938
-0.001508282	4.64939
-0.001508082	4.96937
-0.001507882	5.12937
-0.001507682	4.80938
-0.001507482	4.96937
-0.001507282	4.96937
-0.001507082	4.64939
-0.001506882	4.80938
-0.001506682	5.12937
-0.001506482	4.64939
-0.001506282	4.80938
-0.001506082	4.80938
-0.001505882	4.80938
-0.001505682	4.80938
-0.001505482	4.96937
-0.001505282	4.64939
-0.001505082	4.80938
-0.001504882	4.96937
-0.001504682	4.64939
-0.001504482	4.80938
-0.001504282	4.96937
-0.001504082	4.80938
-0.001503882	4.96937
-0.001503682	4.96937
-0.001503482	4.80938
-0.001503282	4.96937
-0.001503082	4.96937
-0.001502882	4.80938
-0.001502682	4.96937
-0.001502482	4.96937
-0.001502282	4.64939
-0.001502082	4.80938
-0.001501882	4.80938
-0.001501682	4.96937
-0.001501482	4.64939
-0.001501282	4.80938
-0.001501082	4.64939
-0.001500882	4.80938
-0.001500682	4.80938
-0.001500482	4.64939
-0.001500282	4.48939
-0.001500082	4.80938
-0.001499882	4.80938
-0.001499682	4.80938
-0.001499482	4.80938
-0.001499282	4.64939
-0.001499082	4.96937
-0.001498882	4.96937
-0.001498682	4.80938
-0.001498482	4.80938
-0.001498282	4.80938
-0.001498082	4.64939
-0.001497882	4.80938
-0.001497682	5.12937
-0.001497482	4.64939
-0.001497282	4.80938
-0.001497082	5.12937
-0.001496882	4.80938
-0.001496682	4.80938
-0.001496482	4.80938
-0.001496282	4.64939
-0.001496082	4.80938
-0.001495882	4.80938
-0.001495682	4.48939
-0.001495482	4.96937
-0.001495282	4.80938
-0.001495082	4.80938
-0.001494882	4.80938
-0.001494682	4.80938
-0.001494482	4.64939
-0.001494282	4.80938
-0.001494082	4.80938
-0.001493882	4.64939
-0.001493682	4.80938
-0.001493482	4.80938
-0.001493282	4.64939
-0.001493082	5.12937
-0.001492882	4.96937
-0.001492682	4.64939
-0.001492482	4.80938
-0.001492282	4.96937
-0.001492082	4.96937
-0.001491882	4.64939
-0.001491682	5.12937
-0.001491482	4.80938
-0.001491282	4.80938
-0.001491082	4.80938
-0.001490882	4.80938
-0.001490682	4.80938
-0.001490482	4.96937
-0.001490282	4.64939
-0.001490082	4.64939
-0.001489882	4.80938
-0.001489682	4.64939
-0.001489482	4.80938
-0.001489282	4.64939
-0.001489082	4.64939
-0.001488882	4.80938
-0.001488682	5.12937
-0.001488482	4.80938
-0.001488282	4.96937
-0.001488082	4.96937
-0.001487882	4.80938
-0.001487682	4.64939
-0.001487482	4.96937
-0.001487282	4.64939
-0.001487082	4.48939
-0.001486882	4.96937
-0.001486682	4.64939
-0.001486482	4.64939
-0.001486282	4.80938
-0.001486082	4.96937
-0.001485882	4.80938
-0.001485682	4.96937
-0.001485482	4.64939
-0.001485282	4.96937
-0.001485082	4.80938
-0.001484882	4.64939
-0.001484682	4.64939
-0.001484482	4.96937
-0.001484282	4.64939
-0.001484082	4.80938
-0.001483882	4.96937
-0.001483682	4.80938
-0.001483482	4.64939
-0.001483282	4.80938
-0.001483082	4.64939
-0.001482882	4.80938
-0.001482682	4.96937
-0.001482482	4.64939
-0.001482282	4.96937
-0.001482082	4.96937
-0.001481882	4.80938
-0.001481682	4.80938
-0.001481482	4.96937
-0.001481282	4.80938
-0.001481082	4.80938
-0.001480882	4.96937
-0.001480682	4.64939
-0.001480482	4.64939
-0.001480282	4.80938
-0.001480082	4.80938
-0.001479882	4.96937
-0.001479682	4.96937
-0.001479482	4.80938
-0.001479282	4.48939
-0.001479082	4.80938
-0.001478882	4.80938
-0.001478682	4.80938
-0.001478482	4.96937
-0.001478282	4.64939
-0.001478082	4.96937
-0.001477882	4.80938
-0.001477682	4.64939
-0.001477482	4.64939
-0.001477282	4.96937
-0.001477082	4.64939
-0.001476882	4.80938
-0.001476682	5.12937
-0.001476482	4.96937
-0.001476282	4.80938
-0.001476082	4.80938
-0.001475882	4.80938
-0.001475682	4.80938
-0.001475482	4.96937
-0.001475282	4.64939
-0.001475082	4.96937
-0.001474882	5.12937
-0.001474682	4.64939
-0.001474482	4.96937
-0.001474282	4.80938
-0.001474082	4.64939
-0.001473882	4.96937
-0.001473682	4.96937
-0.001473482	4.48939
-0.001473282	4.64939
-0.001473082	4.80938
-0.001472882	4.64939
-0.001472682	4.96937
-0.001472482	4.96937
-0.001472282	4.64939
-0.001472082	4.96937
-0.001471882	4.80938
-0.001471682	4.64939
-0.001471482	4.64939
-0.001471282	4.96937
-0.001471082	4.80938
-0.001470882	4.80938
-0.001470682	4.80938
-0.001470482	4.48939
-0.001470282	4.64939
-0.001470082	4.64939
-0.001469882	4.80938
-0.001469682	4.96937
-0.001469482	4.96937
-0.001469282	4.64939
-0.001469082	4.80938
-0.001468882	4.80938
-0.001468682	4.80938
-0.001468482	4.80938
-0.001468282	4.80938
-0.001468082	4.80938
-0.001467882	4.80938
-0.001467682	4.80938
-0.001467482	4.64939
-0.001467282	4.96937
-0.001467082	4.96937
-0.001466882	4.64939
-0.001466682	4.80938
-0.001466482	4.80938
-0.001466282	4.48939
-0.001466082	4.64939
-0.001465882	4.96937
-0.001465682	4.96937
-0.001465482	4.80938
-0.001465282	4.80938
-0.001465082	4.64939
-0.001464882	4.80938
-0.001464682	4.96937
-0.001464482	4.80938
-0.001464282	4.80938
-0.001464082	4.80938
-0.001463882	4.80938
-0.001463682	4.96937
-0.001463482	4.80938
-0.001463282	4.64939
-0.001463082	4.80938
-0.001462882	5.12937
-0.001462682	4.64939
-0.001462482	4.80938
-0.001462282	4.96937
-0.001462082	4.64939
-0.001461882	4.96937
-0.001461682	4.96937
-0.001461482	4.64939
-0.001461282	4.64939
-0.001461082	4.80938
-0.001460882	4.64939
-0.001460682	4.96937
-0.001460482	4.96937
-0.001460282	4.80938
-0.001460082	4.64939
-0.001459882	4.80938
-0.001459682	4.80938
-0.001459482	4.80938
-0.001459282	4.96937
-0.001459082	4.64939
-0.001458882	4.80938
-0.001458682	4.80938
-0.001458482	4.80938
-0.001458282	4.80938
-0.001458082	4.80938
-0.001457882	4.80938
-0.001457682	4.80938
-0.001457482	4.96937
-0.001457282	4.64939
-0.001457082	4.80938
-0.001456882	4.96937
-0.001456682	4.64939
-0.001456482	4.96937
-0.001456282	4.80938
-0.001456082	4.80938
-0.001455882	4.96937
-0.001455682	4.80938
-0.001455482	4.80938
-0.001455282	4.80938
-0.001455082	4.96937
-0.001454882	4.80938
-0.001454682	4.80938
-0.001454482	4.80938
-0.001454282	4.96937
-0.001454082	4.64939
-0.001453882	4.80938
-0.001453682	4.64939
-0.001453482	4.96937
-0.001453282	4.96937
-0.001453082	4.64939
-0.001452882	4.96937
-0.001452682	4.80938
-0.001452482	4.64939
-0.001452282	4.64939
-0.001452082	4.96937
-0.001451882	4.64939
-0.001451682	4.80938
-0.001451482	4.96937
-0.001451282	4.64939
-0.001451082	5.12937
-0.001450882	4.80938
-0.001450682	4.64939
-0.001450482	4.96937
-0.001450282	4.80938
-0.001450082	4.48939
-0.001449882	4.96937
-0.001449682	4.80938
-0.001449482	4.80938
-0.001449282	4.64939
-0.001449082	4.96937
-0.001448882	4.64939
-0.001448682	4.80938
-0.001448482	4.96937
-0.001448282	4.64939
-0.001448082	4.96937
-0.001447882	4.96937
-0.001447682	4.64939
-0.001447482	4.96937
-0.001447282	4.96937
-0.001447082	4.64939
-0.001446882	4.80938
-0.001446682	4.96937
-0.001446482	4.80938
-0.001446282	4.80938
-0.001446082	4.96937
-0.001445882	4.64939
-0.001445682	4.80938
-0.001445482	4.96937
-0.001445282	4.80938
-0.001445082	4.64939
-0.001444882	4.80938
-0.001444682	4.64939
-0.001444482	4.80938
-0.001444282	4.96937
-0.001444082	4.64939
-0.001443882	4.80938
-0.001443682	4.80938
-0.001443482	4.64939
-0.001443282	4.64939
-0.001443082	4.80938
-0.001442882	4.96937
-0.001442682	4.80938
-0.001442482	4.96937
-0.001442282	4.64939
-0.001442082	4.80938
-0.001441882	4.96937
-0.001441682	4.64939
-0.001441482	4.80938
-0.001441282	4.96937
-0.001441082	4.80938
-0.001440882	4.96937
-0.001440682	4.96937
-0.001440482	4.48939
-0.001440282	4.64939
-0.001440082	4.64939
-0.001439882	4.96937
-0.001439682	4.80938
-0.001439482	4.96937
-0.001439282	4.64939
-0.001439082	4.64939
-0.001438882	4.80938
-0.001438682	4.64939
-0.001438482	4.80938
-0.001438282	4.96937
-0.001438082	4.64939
-0.001437882	4.96937
-0.001437682	5.12937
-0.001437482	4.80938
-0.001437282	4.64939
-0.001437082	4.80938
-0.001436882	4.80938
-0.001436682	4.80938
-0.001436482	4.96937
-0.001436282	4.48939
-0.001436082	4.96937
-0.001435882	4.96937
-0.001435682	4.64939
-0.001435482	4.80938
-0.001435282	4.96937
-0.001435082	4.64939
-0.001434882	4.80938
-0.001434682	4.80938
-0.001434482	4.64939
-0.001434282	4.96937
-0.001434082	4.96937
-0.001433882	4.80938
-0.001433682	4.96937
-0.001433482	4.80938
-0.001433282	4.80938
-0.001433082	4.64939
-0.001432882	4.96937
-0.001432682	4.64939
-0.001432482	4.80938
-0.001432282	4.80938
-0.001432082	4.64939
-0.001431882	4.80938
-0.001431682	4.96937
-0.001431482	4.80938
-0.001431282	4.64939
-0.001431082	4.96937
-0.001430882	4.80938
-0.001430682	4.80938
-0.001430482	4.96937
-0.001430282	4.80938
-0.001430082	4.80938
-0.001429882	4.96937
-0.001429682	4.80938
-0.001429482	4.64939
-0.001429282	4.96937
-0.001429082	4.80938
-0.001428882	4.80938
-0.001428682	4.80938
-0.001428482	4.64939
-0.001428282	4.96937
-0.001428082	4.96937
-0.001427882	4.80938
-0.001427682	4.80938
-0.001427482	4.96937
-0.001427282	4.80938
-0.001427082	4.64939
-0.001426882	4.96937
-0.001426682	4.64939
-0.001426482	4.80938
-0.001426282	4.96937
-0.001426082	4.64939
-0.001425882	4.80938
-0.001425682	4.96937
-0.001425482	4.80938
-0.001425282	4.80938
-0.001425082	4.96937
-0.001424882	4.64939
-0.001424682	5.12937
-0.001424482	4.96937
-0.001424282	4.80938
-0.001424082	4.96937
-0.001423882	4.80938
-0.001423682	4.80938
-0.001423482	4.80938
-0.001423282	4.96937
-0.001423082	4.64939
-0.001422882	4.96937
-0.001422682	4.80938
-0.001422482	4.80938
-0.001422282	4.64939
-0.001422082	4.80938
-0.001421882	4.80938
-0.001421682	4.96937
-0.001421482	4.96937
-0.001421282	4.96937
-0.001421082	4.96937
-0.001420882	4.64939
-0.001420682	4.64939
-0.001420482	4.96937
-0.001420282	4.96937
-0.001420082	4.64939
-0.001419882	4.64939
-0.001419682	4.96937
-0.001419482	4.64939
-0.001419282	4.80938
-0.001419082	4.96937
-0.001418882	4.64939
-0.001418682	4.80938
-0.001418482	4.96937
-0.001418282	4.64939
-0.001418082	4.80938
-0.001417882	4.96937
-0.001417682	4.96937
-0.001417482	4.96937
-0.001417282	4.80938
-0.001417082	4.96937
-0.001416882	4.80938
-0.001416682	4.96937
-0.001416482	4.64939
-0.001416282	4.80938
-0.001416082	4.96937
-0.001415882	4.80938
-0.001415682	4.96937
-0.001415482	4.80938
-0.001415282	4.64939
-0.001415082	4.80938
-0.001414882	4.96937
-0.001414682	4.96937
-0.001414482	4.80938
-0.001414282	4.64939
-0.001414082	4.80938
-0.001413882	4.96937
-0.001413682	5.12937
-0.001413482	4.64939
-0.001413282	5.12937
-0.001413082	4.96937
-0.001412882	4.64939
-0.001412682	4.96937
-0.001412482	4.80938
-0.001412282	4.64939
-0.001412082	4.64939
-0.001411882	4.80938
-0.001411682	4.64939
-0.001411482	4.80938
-0.001411282	4.80938
-0.001411082	4.80938
-0.001410882	4.64939
-0.001410682	4.96937
-0.001410482	4.48939
-0.001410282	4.80938
-0.001410082	4.64939
-0.001409882	4.80938
-0.001409682	4.80938
-0.001409482	4.96937
-0.001409282	4.64939
-0.001409082	4.48939
-0.001408882	4.80938
-0.001408682	4.64939
-0.001408482	4.80938
-0.001408282	4.80938
-0.001408082	4.80938
-0.001407882	4.96937
-0.001407682	4.96937
-0.001407482	4.80938
-0.001407282	4.80938
-0.001407082	4.96937
-0.001406882	4.64939
-0.001406682	4.80938
-0.001406482	4.96937
-0.001406282	4.64939
-0.001406082	4.96937
-0.001405882	4.96937
-0.001405682	4.80938
-0.001405482	4.80938
-0.001405282	4.96937
-0.001405082	4.64939
-0.001404882	4.96937
-0.001404682	4.80938
-0.001404482	4.64939
-0.001404282	4.64939
-0.001404082	4.80938
-0.001403882	4.48939
-0.001403682	4.96937
-0.001403482	4.64939
-0.001403282	4.64939
-0.001403082	4.96937
-0.001402882	4.80938
-0.001402682	4.64939
-0.001402482	4.80938
-0.001402282	5.12937
-0.001402082	4.80938
-0.001401882	4.80938
-0.001401682	4.80938
-0.001401482	4.80938
-0.001401282	4.64939
-0.001401082	4.96937
-0.001400882	4.80938
-0.001400682	4.80938
-0.001400482	4.64939
-0.001400282	4.64939
-0.001400082	4.80938
-0.001399882	4.80938
-0.001399682	4.80938
-0.001399482	4.96937
-0.001399282	4.96937
-0.001399082	4.80938
-0.001398882	4.80938
-0.001398682	4.80938
-0.001398482	4.64939
-0.001398282	4.80938
-0.001398082	4.96937
-0.001397882	4.80938
-0.001397682	4.80938
-0.001397482	4.96937
-0.001397282	4.64939
-0.001397082	4.80938
-0.001396882	4.96937
-0.001396682	4.96937
-0.001396482	4.96937
-0.001396282	4.96937
-0.001396082	4.64939
-0.001395882	4.64939
-0.001395682	4.80938
-0.001395482	4.80938
-0.001395282	4.96937
-0.001395082	4.96937
-0.001394882	4.64939
-0.001394682	4.64939
-0.001394482	4.96937
-0.001394282	4.64939
-0.001394082	4.80938
-0.001393882	4.64939
-0.001393682	4.80938
-0.001393482	4.96937
-0.001393282	4.96937
-0.001393082	4.64939
-0.001392882	4.80938
-0.001392682	4.80938
-0.001392482	4.64939
-0.001392282	4.96937
-0.001392082	4.96937
-0.001391882	4.80938
-0.001391682	4.80938
-0.001391482	4.96937
-0.001391282	4.64939
-0.001391082	4.80938
-0.001390882	4.80938
-0.001390682	4.80938
-0.001390482	4.80938
-0.001390282	4.96937
-0.001390082	4.64939
-0.001389882	4.64939
-0.001389682	4.96937
-0.001389482	4.64939
-0.001389282	4.80938
-0.001389082	4.96937
-0.001388882	4.48939
-0.001388682	4.64939
-0.001388482	4.80938
-0.001388282	4.48939
-0.001388082	4.96937
-0.001387882	4.80938
-0.001387682	4.64939
-0.001387482	4.80938
-0.001387282	4.96937
-0.001387082	4.80938
-0.001386882	4.80938
-0.001386682	4.96937
-0.001386482	4.80938
-0.001386282	4.80938
-0.001386082	4.96937
-0.001385882	4.80938
-0.001385682	4.96937
-0.001385482	4.96937
-0.001385282	4.64939
-0.001385082	4.96937
-0.001384882	4.96937
-0.001384682	4.64939
-0.001384482	4.64939
-0.001384282	4.96937
-0.001384082	4.64939
-0.001383882	4.64939
-0.001383682	4.96937
-0.001383482	4.80938
-0.001383282	4.80938
-0.001383082	4.80938
-0.001382882	4.80938
-0.001382682	4.64939
-0.001382482	5.12937
-0.001382282	4.64939
-0.001382082	4.96937
-0.001381882	4.96937
-0.001381682	4.96937
-0.001381482	4.64939
-0.001381282	4.96937
-0.001381082	4.64939
-0.001380882	4.80938
-0.001380682	4.80938
-0.001380482	4.64939
-0.001380282	4.80938
-0.001380082	4.80938
-0.001379882	4.64939
-0.001379682	4.96937
-0.001379482	4.96937
-0.001379282	4.64939
-0.001379082	4.80938
-0.001378882	4.96937
-0.001378682	4.80938
-0.001378482	5.12937
-0.001378282	4.80938
-0.001378082	4.64939
-0.001377882	4.48939
-0.001377682	4.80938
-0.001377482	4.64939
-0.001377282	4.80938
-0.001377082	5.12937
-0.001376882	4.64939
-0.001376682	4.80938
-0.001376482	5.12937
-0.001376282	4.80938
-0.001376082	4.80938
-0.001375882	4.96937
-0.001375682	4.80938
-0.001375482	4.96937
-0.001375282	4.80938
-0.001375082	4.80938
-0.001374882	4.64939
-0.001374682	4.96937
-0.001374482	4.64939
-0.001374282	4.64939
-0.001374082	4.80938
-0.001373882	4.64939
-0.001373682	4.80938
-0.001373482	4.80938
-0.001373282	4.48939
-0.001373082	4.96937
-0.001372882	4.80938
-0.001372682	4.64939
-0.001372482	4.64939
-0.001372282	4.96937
-0.001372082	4.80938
-0.001371882	4.80938
-0.001371682	4.80938
-0.001371482	4.64939
-0.001371282	4.96937
-0.001371082	4.80938
-0.001370882	4.80938
-0.001370682	4.80938
-0.001370482	4.96937
-0.001370282	4.64939
-0.001370082	4.64939
-0.001369882	4.96937
-0.001369682	4.48939
-0.001369482	4.80938
-0.001369282	4.80938
-0.001369082	4.64939
-0.001368882	4.80938
-0.001368682	4.96937
-0.001368482	4.64939
-0.001368282	4.80938
-0.001368082	5.12937
-0.001367882	4.64939
-0.001367682	4.96937
-0.001367482	4.96937
-0.001367282	4.80938
-0.001367082	4.80938
-0.001366882	4.80938
-0.001366682	4.80938
-0.001366482	4.80938
-0.001366282	5.12937
-0.001366082	4.64939
-0.001365882	4.64939
-0.001365682	4.96937
-0.001365482	4.64939
-0.001365282	4.96937
-0.001365082	4.96937
-0.001364882	4.64939
-0.001364682	4.80938
-0.001364482	4.96937
-0.001364282	4.96937
-0.001364082	4.64939
-0.001363882	4.80938
-0.001363682	4.64939
-0.001363482	4.48939
-0.001363282	4.80938
-0.001363082	4.64939
-0.001362882	4.80938
-0.001362682	4.96937
-0.001362482	4.64939
-0.001362282	4.80938
-0.001362082	4.80938
-0.001361882	4.64939
-0.001361682	4.80938
-0.001361482	4.96937
-0.001361282	4.64939
-0.001361082	4.80938
-0.001360882	4.96937
-0.001360682	4.64939
-0.001360482	4.80938
-0.001360282	4.80938
-0.001360082	4.64939
-0.001359882	4.64939
-0.001359682	4.80938
-0.001359482	4.64939
-0.001359282	4.96937
-0.001359082	4.80938
-0.001358882	4.64939
-0.001358682	4.80938
-0.001358482	4.96937
-0.001358282	4.64939
-0.001358082	4.80938
-0.001357882	4.80938
-0.001357682	4.80938
-0.001357482	4.80938
-0.001357282	4.96937
-0.001357082	4.48939
-0.001356882	4.80938
-0.001356682	4.80938
-0.001356482	4.80938
-0.001356282	4.80938
-0.001356082	4.80938
-0.001355882	4.80938
-0.001355682	4.80938
-0.001355482	4.96937
-0.001355282	4.64939
-0.001355082	4.96937
-0.001354882	4.96937
-0.001354682	4.64939
-0.001354482	4.96937
-0.001354282	4.96937
-0.001354082	4.64939
-0.001353882	4.48939
-0.001353682	4.96937
-0.001353482	4.64939
-0.001353282	4.80938
-0.001353082	4.80938
-0.001352882	4.80938
-0.001352682	4.80938
-0.001352482	4.80938
-0.001352282	4.80938
-0.001352082	4.96937
-0.001351882	4.80938
-0.001351682	4.48939
-0.001351482	5.12937
-0.001351282	4.80938
-0.001351082	4.80938
-0.001350882	4.96937
-0.001350682	4.96937
-0.001350482	4.80938
-0.001350282	4.96937
-0.001350082	4.80938
-0.001349882	4.80938
-0.001349682	4.80938
-0.001349482	4.80938
-0.001349282	4.80938
-0.001349082	4.64939
-0.001348882	4.96937
-0.001348682	4.64939
-0.001348482	4.64939
-0.001348282	4.96937
-0.001348082	4.64939
-0.001347882	4.64939
-0.001347682	4.96937
-0.001347482	4.80938
-0.001347282	4.80938
-0.001347082	4.96937
-0.001346882	4.64939
-0.001346682	4.80938
-0.001346482	4.96937
-0.001346282	4.80938
-0.001346082	5.12937
-0.001345882	4.96937
-0.001345682	4.80938
-0.001345482	4.96937
-0.001345282	4.96937
-0.001345082	4.64939
-0.001344882	4.96937
-0.001344682	4.64939
-0.001344482	4.64939
-0.001344282	4.80938
-0.001344082	4.96937
-0.001343882	4.64939
-0.001343682	4.80938
-0.001343482	4.80938
-0.001343282	4.64939
-0.001343082	4.96937
-0.001342882	4.96937
-0.001342682	4.80938
-0.001342482	4.80938
-0.001342282	4.80938
-0.001342082	4.80938
-0.001341882	4.80938
-0.001341682	4.80938
-0.001341482	4.64939
-0.001341282	4.96937
-0.001341082	5.12937
-0.001340882	4.96937
-0.001340682	4.80938
-0.001340482	4.80938
-0.001340282	4.64939
-0.001340082	4.80938
-0.001339882	4.96937
-0.001339682	4.64939
-0.001339482	4.64939
-0.001339282	5.12937
-0.001339082	4.80938
-0.001338882	4.96937
-0.001338682	4.96937
-0.001338482	4.64939
-0.001338282	4.80938
-0.001338082	5.12937
-0.001337882	4.64939
-0.001337682	4.80938
-0.001337482	4.80938
-0.001337282	4.80938
-0.001337082	4.64939
-0.001336882	4.96937
-0.001336682	4.64939
-0.001336482	4.64939
-0.001336282	4.96937
-0.001336082	4.80938
-0.001335882	4.80938
-0.001335682	5.12937
-0.001335482	4.64939
-0.001335282	4.80938
-0.001335082	4.80938
-0.001334882	4.64939
-0.001334682	4.80938
-0.001334482	4.96937
-0.001334282	4.80938
-0.001334082	4.96937
-0.001333882	4.96937
-0.001333682	4.64939
-0.001333482	4.80938
-0.001333282	4.96937
-0.001333082	4.80938
-0.001332882	4.96937
-0.001332682	5.12937
-0.001332482	4.80938
-0.001332282	5.12937
-0.001332082	4.96937
-0.001331882	4.64939
-0.001331682	4.96937
-0.001331482	4.96937
-0.001331282	4.80938
-0.001331082	4.80938
-0.001330882	4.96937
-0.001330682	4.64939
-0.001330482	4.96937
-0.001330282	4.80938
-0.001330082	4.80938
-0.001329882	4.80938
