LECROYWS24Xs	21529	Waveform
Segments	1	SegmentSize	100002
Segment	TrigTime	TimeSinceSegment1
#1	06-May-2025 17:27:42	0                 
Time	Ampl
-0.0039956876	-0.0047737
-0.0039954876	0.0080258
-0.0039952876	-0.0047737
-0.0039950876	0.00162605
-0.0039948876	-0.0047737
-0.0039946876	-0.0111735
-0.0039944876	-0.0047737
-0.0039942876	0.0080258
-0.0039940876	-0.0111735
-0.0039938876	0.00162605
-0.0039936876	0.00162605
-0.0039934876	0.00162605
-0.0039932876	0.00162605
-0.0039930876	0.0080258
-0.0039928876	-0.0047737
-0.0039926876	0.00162605
-0.0039924876	0.0080258
-0.0039922876	-0.0111735
-0.0039920876	-0.0047737
-0.0039918876	-0.0111735
-0.0039916876	-0.0111735
-0.0039914876	-0.0047737
-0.0039912876	0.0080258
-0.0039910876	-0.0111735
-0.0039908876	-0.0047737
-0.0039906876	-0.0175732
-0.0039904876	-0.0687712
-0.0039902876	-0.0623715
-0.0039900876	-0.0303727
-0.0039898876	-0.0111735
-0.0039896876	0.0080258
-0.0039894876	-0.0047737
-0.0039892876	0.00162605
-0.0039890876	-0.0047737
-0.0039888876	0.0080258
-0.0039886876	-0.0175732
-0.0039884876	0.0144256
-0.0039882876	0.0080258
-0.0039880876	-0.0047737
-0.0039878876	-0.0047737
-0.0039876876	0.0080258
-0.0039874876	0.00162605
-0.0039872876	-0.0111735
-0.0039870876	0.0144256
-0.0039868876	0.0144256
-0.0039866876	-0.0111735
-0.0039864876	0.00162605
-0.0039862876	0.0080258
-0.0039860876	0.00162605
-0.0039858876	0.00162605
-0.0039856876	-0.0047737
-0.0039854876	-0.0047737
-0.0039852876	0.0080258
-0.0039850876	-0.0047737
-0.0039848876	0.00162605
-0.0039846876	0.00162605
-0.0039844876	0.00162605
-0.0039842876	-0.0047737
-0.0039840876	0.00162605
-0.0039838876	-0.0111735
-0.0039836876	0.00162605
-0.0039834876	-0.0047737
-0.0039832876	-0.0111735
-0.0039830876	-0.0047737
-0.0039828876	0.0080258
-0.0039826876	-0.0111735
-0.0039824876	-0.0047737
-0.0039822876	0.00162605
-0.0039820876	-0.0175732
-0.0039818876	0.00162605
-0.0039816876	0.0080258
-0.0039814876	-0.0111735
-0.0039812876	-0.0047737
-0.0039810876	0.00162605
-0.0039808876	0.00162605
-0.0039806876	-0.023973
-0.0039804876	-0.0367725
-0.0039802876	-0.075171
-0.0039800876	-0.0367725
-0.0039798876	-0.0047737
-0.0039796876	0.0080258
-0.0039794876	0.00162605
-0.0039792876	0.0080258
-0.0039790876	-0.0047737
-0.0039788876	-0.0047737
-0.0039786876	0.0144256
-0.0039784876	-0.0111735
-0.0039782876	0.00162605
-0.0039780876	0.0080258
-0.0039778876	-0.0047737
-0.0039776876	-0.0047737
-0.0039774876	0.00162605
-0.0039772876	0.00162605
-0.0039770876	-0.0047737
-0.0039768876	0.0080258
-0.0039766876	-0.0047737
-0.0039764876	-0.0111735
-0.0039762876	0.0144256
-0.0039760876	0.00162605
-0.0039758876	0.00162605
-0.0039756876	0.00162605
-0.0039754876	-0.0047737
-0.0039752876	0.0464243
-0.0039750876	0.0080258
-0.0039748876	0.00162605
